"year","month","day","ssp126","ssp245","ssp370","ssp585"
2043,8,31,1.2967,6.6356,3.0458,0.0226
2044,8,1,23.2801,18.858,5.5961,6.0147
2044,8,2,0.9805,9.0052,15.4496,7.8283
2044,8,3,0.5481,1.4532,12.5006,8.0846
2044,8,4,0,3.7932,1.5591,4.1726
2044,8,5,0.0775,9.6122,4.1726,1.042
2044,8,6,2.6057,8.3877,7.1488,2.8567
2044,8,7,2.1384,4.8124,4.2391,2.4867
2044,8,8,0.356,0.2477,15.972,16.4517
2044,8,9,4.7517,0.1593,16.9141,4.0633
2044,8,10,13.7564,11.9991,5.8284,0.0331
2044,8,11,4.1258,3.0281,0.0015,0.5743
2044,8,12,0.1383,5.0753,0.0269,1.2329
2044,8,13,6.5853,0.2479,0.4903,3.2057
2044,8,14,3.7382,0.0881,0.8168,1.2667
2044,8,15,4.3922,1.3897,0.4614,1.9178
2044,8,16,5.2629,0.8016,0.7685,15.2125
2044,8,17,5.1893,0.9791,6.4469,5.2853
2044,8,18,6.0646,6.8788,2.6501,2.3592
2044,8,19,5.4836,0,3.1339,1.3719
2044,8,20,16.3235,1.9999,1.2014,0.3353
2044,8,21,2.6056,2.6393,1.6904,2.6604
2044,8,22,0,6.0273,2.6269,1.0291
2044,8,23,0,2.9484,4.7975,0.0414
2044,8,24,2e-04,0.4801,10.4147,7e-04
2044,8,25,3e-04,0.3937,11.1938,0.3772
2044,8,26,0.0242,0.3236,0.0069,0.2749
2044,8,27,0.2811,3.9592,0,0.4881
2044,8,28,0.0985,6.8769,0.3041,0
2044,8,29,0.7939,0,0.9243,0.0106
2044,8,30,0.6229,0,0.5233,0.6697
2044,8,31,0.0495,0.7453,0.4081,4.6123
2045,8,1,0.2792,1.9215,0.1415,3.0707
2045,8,2,3.2533,0.0136,10.0804,0.0935
2045,8,3,4.7915,0,9.5416,1.2982
2045,8,4,3.944,1.7847,3.5425,1.5892
2045,8,5,3.0262,6.1776,0.4934,0.1572
2045,8,6,2.2326,13.3981,2.19,2.2096
2045,8,7,4.5971,12.2721,2.5272,8.8722
2045,8,8,10.6307,13.4082,5.4183,3.5169
2045,8,9,6.0426,12.3133,2.6752,0.2992
2045,8,10,0.4352,1.6388,3.7607,4.1095
2045,8,11,0.1147,3.1018,3.4413,14.3299
2045,8,12,0,0.1562,2.292,3.9201
2045,8,13,0,1.4553,0.0944,0.0347
2045,8,14,1.6058,11.4756,2.1267,4.6104
2045,8,15,0.3811,0.234,4.9289,16.5636
2045,8,16,1.9864,0.4515,11.7542,34.1731
2045,8,17,1.1263,0.0012,2.5304,3.0195
2045,8,18,0.1164,0.3082,1.2128,0
2045,8,19,3.4718,14.3813,0.3835,3.8252
2045,8,20,7.0959,18.5039,6.1603,5.6408
2045,8,21,1.5353,0.0025,0.0016,2.937
2045,8,22,0.6237,1e-04,0,5.2724
2045,8,23,7.991,0.001,0.6077,4.5104
2045,8,24,12.0895,0.0137,0.5618,7.1669
2045,8,25,1.8237,0.9094,8.5649,0.1459
2045,8,26,0.152,0.0749,16.0423,8.0212
2045,8,27,0,0.0318,1e-04,14.1194
2045,8,28,0,0,0.003,4.8934
2045,8,29,7.5109,7e-04,3.0792,3.3857
2045,8,30,0.1713,0.966,8.6468,5.5004
2045,8,31,0.0489,2.2484,1.3767,0
2046,8,1,3.4986,3.1641,0.0122,0
2046,8,2,42.7536,13.103,2.6916,0.1125
2046,8,3,13.6696,0.0023,14.0499,4.5583
2046,8,4,3.4756,0.3418,11.3467,0.5247
2046,8,5,0.2342,0.8978,0,0.5999
2046,8,6,0.0107,0,17.1219,0.1739
2046,8,7,6.4437,2.6573,0.7294,1.4195
2046,8,8,3.491,14.1803,5e-04,2.6462
2046,8,9,0.0347,9.7056,7e-04,4.6917
2046,8,10,0.133,1.7381,0.1252,0.0031
2046,8,11,0.0019,4.8112,9.7152,3e-04
2046,8,12,8.6007,5.9698,13.6468,0.0036
2046,8,13,7.5957,7.6389,26.4863,0.127
2046,8,14,2.8314,6.7295,12.1301,16.3296
2046,8,15,3.992,5.7328,15.6051,12.2539
2046,8,16,47.6931,0,2.9425,1.1124
2046,8,17,7.8845,0.0045,1.0991,1.0312
2046,8,18,0.558,0.0045,4.2715,3.7708
2046,8,19,0.2442,4.758,4.76,5.2981
2046,8,20,0.4152,14.6772,3.294,1.0612
2046,8,21,0.3245,11.1088,0.0041,1.3806
2046,8,22,7.6078,1.3954,1e-04,25.4356
2046,8,23,5.3104,1.3203,0.3627,3.8979
2046,8,24,14.8143,7.823,2.6268,0.057
2046,8,25,0.9416,1.1726,4.0991,0.0058
2046,8,26,1.0004,0.0991,0.1611,0.0026
2046,8,27,0.1155,0.4124,3.8716,0
2046,8,28,0.084,0.0012,2.8022,0.4816
2046,8,29,0.0805,2.3121,8.2704,1.4107
2046,8,30,0.0044,4.5298,13.45,0.0053
2046,8,31,0.5446,0.0549,13.2685,0.625
2047,8,1,4.0901,1.7072,4e-04,5.7643
2047,8,2,9.1218,0.2218,1.0092,0.7765
2047,8,3,5.8107,8.7183,11.5032,3.833
2047,8,4,4.3136,18.9299,4.649,1.0484
2047,8,5,15.2778,20.8968,0.2061,0.0598
2047,8,6,8.2272,18.5624,0.001,5.7926
2047,8,7,0.6517,11.3131,0,8.4884
2047,8,8,0.1639,9.7253,2.2184,0.8141
2047,8,9,0,18.278,0.1151,1.2722
2047,8,10,0.3238,15.7784,1.9976,6.9669
2047,8,11,0.474,1.8496,14.7087,1.0289
2047,8,12,0.198,4.5333,0.8952,0
2047,8,13,0,7.7701,0.0832,7.5194
2047,8,14,3.9383,1.57,1.6048,13.7496
2047,8,15,11.5534,2.5119,6.8066,3.4031
2047,8,16,0.14,11.9254,0.438,4.0858
2047,8,17,0,3.5114,2.0271,4.7542
2047,8,18,0,9.4402,6.4556,1.8965
2047,8,19,2e-04,3.8217,4.7254,1.616
2047,8,20,0.0279,0.0723,2.3673,8.0673
2047,8,21,0.0843,13.2432,0.5176,9.1327
2047,8,22,0.0203,25.4213,5.2549,13.1146
2047,8,23,2.1929,0.0128,0.735,1.8337
2047,8,24,2.5941,6.3476,1.5512,0.2546
2047,8,25,3.6201,3.2054,19.0106,4.5479
2047,8,26,10.6929,0.2125,0.0037,6.7075
2047,8,27,0,0.5904,0,4.9136
2047,8,28,0,13.3943,0.1001,3.1351
2047,8,29,0.0011,0.3777,0.0522,0.0073
2047,8,30,7e-04,0.0881,0.0588,0
2047,8,31,2e-04,13.8061,0.3577,0
2048,8,1,0.0603,5.8156,14.1174,1e-04
2048,8,2,4.7607,4.2843,1.9931,3e-04
2048,8,3,4.8572,0.4438,0.0257,8e-04
2048,8,4,3.0705,1.0039,0.2577,0.9866
2048,8,5,0.6371,7.1613,1.1907,9.5442
2048,8,6,0.0323,0.9601,11.3799,0.0061
2048,8,7,0.4185,7.6325,0.1344,0
2048,8,8,4.8693,11.1943,0,0.1029
2048,8,9,2.1814,7.8304,0.1723,0.6166
2048,8,10,0.0014,8.1568,0.5934,0.0876
2048,8,11,5.778,4.585,0.1604,2.0041
2048,8,12,1.0178,6.0948,2.9122,4.5752
2048,8,13,1.7397,7.1188,11.735,1.4778
2048,8,14,12.0205,5.9604,19.1619,3.2312
2048,8,15,4.9708,3.2903,14.5935,5.6093
2048,8,16,0,6.1288,1.4455,2.31
2048,8,17,0.3622,13.5104,1.1455,0.0011
2048,8,18,0.1033,4.5749,0.6227,0.0376
2048,8,19,8.2331,0,0.7192,4.5168
2048,8,20,6.0458,0,0.3885,12.4755
2048,8,21,17.7518,3e-04,0.4091,0.4228
2048,8,22,2.2872,0.0025,0.1348,0
2048,8,23,0.0094,0.0046,1.6745,0.1037
2048,8,24,3.6593,0,2.6263,0
2048,8,25,12.3949,4.0796,3.6195,0
2048,8,26,5.816,1.0917,1.738,1.0641
2048,8,27,14.3321,2.055,0,1.3758
2048,8,28,1.2174,1.7934,0.001,4.4495
2048,8,29,0.276,15.5359,6.9147,12.9623
2048,8,30,0.1068,6.2499,2.546,4.0454
2048,8,31,0.5163,1.6019,20.4612,0
2049,8,1,1.2625,25.3055,4.0045,3.2173
2049,8,2,0.225,4.5073,4e-04,2.8387
2049,8,3,0,3.6228,4.086,1.8946
2049,8,4,0,1.0238,5.8072,9.1379
2049,8,5,2.9513,0.402,4.7479,17.2664
2049,8,6,3.9269,2.2258,1.8642,11.4267
2049,8,7,0.9007,0,6.4492,2.0982
2049,8,8,0.7866,2.3119,3.3837,5.2054
2049,8,9,1.4324,4.2925,0.6222,0.3736
2049,8,10,4.0246,0.2862,17.7107,0
2049,8,11,5.8244,1.3554,1.9555,0.6173
2049,8,12,0.0028,10.1546,0.7291,3.9291
2049,8,13,1.5933,0,0.0222,3.149
2049,8,14,0.1142,0,9.6642,9.1676
2049,8,15,0,0.6733,13.0828,0.026
2049,8,16,0.2587,4.1195,0.2508,6.627
2049,8,17,4.6345,15.828,0,8.9012
2049,8,18,8e-04,11.358,0,0.9827
2049,8,19,8.2176,6.1144,7e-04,0.0531
2049,8,20,25.3737,15.6227,0.3764,0.1964
2049,8,21,8.28,5.2393,22.0332,22.5561
2049,8,22,6.1271,0,0.9224,13.5346
2049,8,23,2.9284,0.4524,0.0014,6.4874
2049,8,24,16.0952,11.7879,0.2715,0.0295
2049,8,25,5.5073,1.6981,0.0086,0.0231
2049,8,26,5.593,0.5979,0.037,0.0101
2049,8,27,7.0925,5.7022,0.5484,0.1671
2049,8,28,6.8857,5.14,23.5648,0.108
2049,8,29,3.2151,13.2191,8.3235,0.0012
2049,8,30,0.2241,3.1661,7.0092,0.3804
2049,8,31,0.1704,0.2695,0.7931,1.2235
2050,8,1,0.0443,0.0011,8.7604,0.9701
2050,8,2,0.1154,0,1.1562,5.6283
2050,8,3,12.474,0,0,7.2292
2050,8,4,7.4144,0.5235,2.8798,1.2141
2050,8,5,4.0527,8.7563,0.0107,0.9372
2050,8,6,0.0361,0.5401,0,3.3689
2050,8,7,1.4892,3.8414,0.048,4.2713
2050,8,8,7.4852,2.7013,2.4482,0.1064
2050,8,9,7.0009,1.1175,8.979,0
2050,8,10,0.1742,2.9124,2.2541,3.8059
2050,8,11,0.3385,2.6507,0.121,8.1149
2050,8,12,1.4654,5.3679,6.3926,13.2207
2050,8,13,1.2748,0.8602,0.0234,18.1955
2050,8,14,0.0575,5.2484,0.0426,14.9293
2050,8,15,3.2754,3.3982,0.0178,10.5865
2050,8,16,19.0378,0,15.8081,7.2845
2050,8,17,0.765,0,0.5869,4.7325
2050,8,18,21.6764,0,2.2233,9.6964
2050,8,19,13.3069,1e-04,5.5445,5.9898
2050,8,20,2.7144,0.2736,8.8101,3.641
2050,8,21,4.0885,11.5845,4.5158,10.156
2050,8,22,1.6705,0.3014,9.3408,13.6284
2050,8,23,4.8403,5e-04,0.1466,10.9673
2050,8,24,3.2836,8.6152,0.1996,16.9701
2050,8,25,0,3.7226,0.0202,4.5575
2050,8,26,0.0112,0,0.0244,2.4008
2050,8,27,4.4558,0.3989,0.0077,0.7706
2050,8,28,7.7236,1.6362,0.0053,15.7076
2050,8,29,3.962,6.5943,0,3.3001
2050,8,30,13.5764,9.519,0,0.5547
2050,8,31,13.5225,0.6418,0.4854,9.4023
2051,8,1,1e-04,0.4226,0.516,4.9588
2051,8,2,0,2.1176,0.0042,8.842
2051,8,3,0.004,8.4482,5.827,8.2684
2051,8,4,3.2622,2.9169,8.1461,10.0794
2051,8,5,8.2527,14.2404,6.1268,2.5944
2051,8,6,0.8984,9.1395,19.8335,1.5909
2051,8,7,2.7033,0.0125,15.3818,0.8902
2051,8,8,3.2697,7.2384,6.3414,0.3466
2051,8,9,10.6513,7.9206,6.4921,10.994
2051,8,10,5.062,0.6596,5.181,8.962
2051,8,11,0,0,2.1598,3.1301
2051,8,12,7.0841,0.015,4.5749,8.5262
2051,8,13,9.9131,5.9845,8.3031,0
2051,8,14,13.5132,2.373,1.9223,56.1111
2051,8,15,12.9089,0.1758,11.5334,91.4785
2051,8,16,2.9632,1.6426,6.1799,0.9082
2051,8,17,3.2925,1.6775,5.4438,4.1995
2051,8,18,3.9194,6.706,9.6564,0.7651
2051,8,19,6.8951,1.0574,2.2628,0
2051,8,20,0.7777,10.8322,0.3339,0.3467
2051,8,21,1.0813,29.9461,2.8749,2.1074
2051,8,22,1.2527,3.9539,9.5753,3.0173
2051,8,23,0.0031,0,8.7849,0.0437
2051,8,24,8e-04,0,17.9125,0.0037
2051,8,25,0,2e-04,0.024,0.7036
2051,8,26,0,0.4568,0.0637,4.7436
2051,8,27,0,4.0243,0.0284,2.4207
2051,8,28,0,1.5548,0.1126,1.4045
2051,8,29,0.2465,1.127,0.6736,0.0088
2051,8,30,0.5989,0.5955,2.7617,2.4275
2051,8,31,9.4204,0,3.7906,5.9198
2052,8,1,3e-04,2.335,4.2896,3.2962
2052,8,2,0.0498,5.4093,6.3164,12.4381
2052,8,3,0.1098,1.2798,5.8449,7.5357
2052,8,4,2.22,0.0206,12.0999,3.8205
2052,8,5,5.9819,0.93,0.9394,2.8736
2052,8,6,9.2903,0.2994,1.6257,5.967
2052,8,7,0.7652,1.2091,2.0512,2.316
2052,8,8,1.318,1.2576,6.6615,0.7157
2052,8,9,3.4807,5.4062,0.0011,7.6986
2052,8,10,0,13.2126,1.3009,6.4557
2052,8,11,0,3.9548,7e-04,1.7609
2052,8,12,0.2669,0.0111,0,3.3525
2052,8,13,11.0333,9.1729,0.9742,6.2939
2052,8,14,8.0318,0.0046,0.0244,2.3768
2052,8,15,4.0832,0,0.2263,3.5402
2052,8,16,6.5296,9e-04,0.5144,8.475
2052,8,17,0.0247,0.0509,0.3936,16.4374
2052,8,18,0,5.5924,3.3203,3.8209
2052,8,19,9.1446,9.9154,0.5375,15.7875
2052,8,20,8.1487,0.2889,0,7.0154
2052,8,21,0.2285,0.0032,1.4405,7.5872
2052,8,22,0.0998,12.162,1.7771,0.4134
2052,8,23,0.0012,9.0591,0.0327,0.9737
2052,8,24,0.0349,0.0481,0.7289,9.6186
2052,8,25,1.4754,0.1231,3.9968,2.6753
2052,8,26,5.2684,0.0427,3.0794,0.0793
2052,8,27,6.7097,0,2.5603,7e-04
2052,8,28,0.809,0,11.0727,0.0447
2052,8,29,2.228,0,0.668,6.2736
2052,8,30,4.6403,3.841,0,9.3278
2052,8,31,0.0087,9.7674,4.6873,2.1885
2053,8,1,9.6072,4.3613,4.2385,18.4627
2053,8,2,5.9364,0.0015,1.6001,11.1707
2053,8,3,2.2932,0.7251,5.9821,10.4798
2053,8,4,0.4528,0.7483,11.8711,4.3647
2053,8,5,0.8004,0.0441,0,3.7717
2053,8,6,0.6371,10.9395,0.003,5.2238
2053,8,7,1.2008,17.7145,45.511,4.4317
2053,8,8,0.0439,6.7201,10.2578,1.8119
2053,8,9,0.1102,2.1794,1.418,7.0684
2053,8,10,1.0994,0,4.7195,0.864
2053,8,11,2.7426,4.5363,2.1985,0.1456
2053,8,12,1.7168,2.6704,1e-04,1.3254
2053,8,13,5.6955,0,2e-04,6.9858
2053,8,14,10.3903,2e-04,0.3053,6.7059
2053,8,15,8.9233,0.0233,3.2378,0.4747
2053,8,16,2.2536,0.001,7.413,2.5378
2053,8,17,0,1.3586,8.2709,2.427
2053,8,18,1.502,4.0059,9.4277,7.7748
2053,8,19,5.3579,1.9526,9.223,8.8793
2053,8,20,6.8648,0.3881,8.0587,3.0086
2053,8,21,0.8972,9.6687,1.0586,8.5837
2053,8,22,10.3227,1.0726,1.9992,2.6264
2053,8,23,3.4122,0.3169,3.2787,11.9278
2053,8,24,6.1768,0.0035,4.6397,5.3746
2053,8,25,6.3656,0.1709,8.0754,0
2053,8,26,3.5264,0,6.725,0
2053,8,27,16.1174,2.3493,6.3645,0.3062
2053,8,28,27.1163,2.3336,13.3625,0.0095
2053,8,29,10.6047,0,0.9311,0
2053,8,30,1.217,0,0,0
2053,8,31,1.9129,0.0137,0.0097,1.6978
2054,8,1,2.3645,1.2738,10.2485,7.675
2054,8,2,8.2754,0.6926,0.2589,7.6805
2054,8,3,20.0554,0.2531,0.7664,5.5092
2054,8,4,21.6567,8.393,5.0259,2.8777
2054,8,5,7.77,6.9155,2.5662,7.9457
2054,8,6,0.172,1.6878,0,0.8656
2054,8,7,6.3647,8e-04,0.0301,0.2564
2054,8,8,16.862,1.2592,0.0496,1.226
2054,8,9,8.4403,0.2244,0.062,1e-04
2054,8,10,8.0618,0.0012,6.5685,1e-04
2054,8,11,3.256,4.452,13.2372,21.8695
2054,8,12,23.9597,7.4315,1.1503,13.6458
2054,8,13,1.5311,0.0053,0.7371,0.0242
2054,8,14,9e-04,0,4.7386,0.0743
2054,8,15,0.2892,0.0218,2.4055,0.955
2054,8,16,8.0858,6.4941,7.9336,0.1887
2054,8,17,20.5226,11.7511,0.0351,0.0102
2054,8,18,5.9505,5.2665,0.008,2.9297
2054,8,19,2.2366,1.4243,0,0
2054,8,20,0.2631,0.0548,0,3e-04
2054,8,21,2.612,2.9446,0,0.2246
2054,8,22,0.705,8.9309,2.0098,0.9602
2054,8,23,1.6814,0,0.0074,20.8672
2054,8,24,6.782,0.0059,10.1511,3.205
2054,8,25,0,0.1463,10.6416,0.7415
2054,8,26,0,0,0.0956,0
2054,8,27,0.0559,0.0012,0,0
2054,8,28,4.3973,0.2587,2.153,5.92
2054,8,29,3.1725,0.3528,3.1044,8.265
2054,8,30,3.5354,0.0012,7.6963,0.4501
2054,8,31,2.9681,0.0817,1.3197,2.1634
2055,8,1,5.1953,17.6829,0.8844,12.0503
2055,8,2,5.0552,1.8172,1.729,8.8797
2055,8,3,1.1967,0,8.4277,9.7531
2055,8,4,4.1789,4.6217,2.5474,0.5287
2055,8,5,2.6846,0.7376,21.0772,9.052
2055,8,6,7.6378,3.9879,2.578,15.1621
2055,8,7,0.7155,0.6298,18.5309,2.6747
2055,8,8,0.8879,0.0205,1.0191,0.9564
2055,8,9,3.6582,0.0041,0,0.9497
2055,8,10,10.2653,0.8355,0.0485,7.65
2055,8,11,1.5543,22.796,3.7409,17.2091
2055,8,12,0,9.5851,0.4987,5.0397
2055,8,13,0.8268,0.6901,6.9657,1.4297
2055,8,14,1.9424,4.9938,8.5888,1.689
2055,8,15,1.0408,18.0449,4.1993,4.2071
2055,8,16,6.2958,1.445,26.3266,3.3551
2055,8,17,1.5332,1.521,0.0085,10.5009
2055,8,18,1.2033,5.3678,0.054,3.3007
2055,8,19,4.5678,3.2363,2.647,1.2001
2055,8,20,0.2511,11.5848,0.0259,0.8345
2055,8,21,6.4155,1.5688,0.0063,1.3442
2055,8,22,0.324,0.4807,0.0014,4.2515
2055,8,23,10.5516,7.5435,5.3933,3.1293
2055,8,24,0.2032,8.0374,8.5111,0.1429
2055,8,25,0.0023,0.5504,14.7146,0.1449
2055,8,26,4.8095,0.331,3.3378,6.0433
2055,8,27,0.2839,11.8707,5.8365,1.0021
2055,8,28,3e-04,0.0551,0.9736,0
2055,8,29,1.5441,0,0,1.023
2055,8,30,0.2538,1e-04,0.1245,12.7613
2055,8,31,0.1175,1.9113,7.5501,17.2948
2056,8,1,0.0106,2.8109,5.5558,1.4792
2056,8,2,1.889,0.01,0.7496,0.2869
2056,8,3,13.0353,0,7.4235,0.0089
2056,8,4,15.1787,0.3089,15.1727,1.1026
2056,8,5,3.0584,5.9251,1.6178,1.3633
2056,8,6,3.165,6.4468,0,2.716
2056,8,7,4.1921,8.6768,0,2.637
2056,8,8,1.1857,7.4995,1.2838,10.4669
2056,8,9,1.8254,1.1467,14.9409,6.2893
2056,8,10,0.0627,0.362,13.561,2.7631
2056,8,11,2.5116,0.001,0.9825,2.7924
2056,8,12,0,0.8206,0.3295,4.5409
2056,8,13,0.267,10.1252,10.3976,0.0049
2056,8,14,10.8582,6.9607,0.902,1e-04
2056,8,15,0.002,0.9538,0.3334,3.0013
2056,8,16,0,0.1234,0.7298,8.8615
2056,8,17,0.0024,5.7183,0.0479,20.7232
2056,8,18,0.8103,7.1265,0.5765,0.5388
2056,8,19,4.3039,1.0491,1.7048,0
2056,8,20,13.0155,0,9.9929,0
2056,8,21,3.4684,6.2599,8.2705,0.0608
2056,8,22,0.7809,25.5682,1.4166,3e-04
2056,8,23,0.6589,2.9946,3e-04,0.0025
2056,8,24,0.3903,1.4716,0.0836,1.2596
2056,8,25,2.1436,1.2656,0.7721,21.0329
2056,8,26,1.8508,7.2852,0.4622,1.8115
2056,8,27,7.8,18.5464,0.0048,0.0432
2056,8,28,4.2836,17.0681,0,0.0024
2056,8,29,0.0461,6.4368,0.1702,0.015
2056,8,30,0,6.1154,3.1194,0
2056,8,31,2.1924,1.1505,15.5821,0
2057,8,1,1.1067,3.6419,0.3258,4e-04
2057,8,2,1.1311,1.7112,0.7522,0.0016
2057,8,3,1.7038,0.8747,4.8525,0
2057,8,4,5.018,3.2137,0,7e-04
2057,8,5,2.4244,12.9221,1.889,1.1299
2057,8,6,0.016,12.4828,0.3838,3.1267
2057,8,7,0.7843,6.5762,2.1587,6.0947
2057,8,8,6.1487,1.3996,17.7658,10.2859
2057,8,9,2.7202,0.5339,0.6991,2.2854
2057,8,10,1.9843,6.2918,1.3885,15.3161
2057,8,11,6.8268,6.3074,8.4347,13.9811
2057,8,12,8.1402,0.7278,8.2853,17.326
2057,8,13,2.1994,2.8704,8.9037,19.0777
2057,8,14,1.3658,1.9069,7.3034,1e-04
2057,8,15,1.0653,0.3396,5.4944,2.6946
2057,8,16,0.6932,3.2776,3.8392,8.9033
2057,8,17,0.4738,11.0722,4.2059,15.5959
2057,8,18,3.8439,7.9186,1.085,24.4728
2057,8,19,0.5291,1.0004,0.1145,15.0062
2057,8,20,1.1393,6.2892,0.7074,20.4126
2057,8,21,6.9105,16.5698,1.4243,30.709
2057,8,22,15.0176,0.453,1.1757,4.8537
2057,8,23,1.3661,1.4773,0.718,0.025
2057,8,24,0,5.6369,2.0334,0.0842
2057,8,25,0,8.6796,1.1582,1.6014
2057,8,26,0.1763,0.3482,2.3079,1.5381
2057,8,27,0.0413,0.0049,2.9207,0.2196
2057,8,28,0,2.8166,4.1688,0.2004
2057,8,29,0.0539,9.9285,0.3457,2.2178
2057,8,30,0.1027,6.4387,14.8486,7.1685
2057,8,31,0.5366,5.5002,11.1025,6.6645
2058,8,1,0.6363,6.0948,1.6816,2.9889
2058,8,2,11.7137,3.8713,0.0115,1.3996
2058,8,3,15.3438,0.7785,4.1102,2.0521
2058,8,4,10.2057,5.2742,3.5039,1.3642
2058,8,5,0.1068,1.3015,7.4469,9.4198
2058,8,6,0,0.2812,6.2159,2.7873
2058,8,7,6.1784,4.2522,0.2958,0
2058,8,8,33.4776,0.0373,7.7073,0.3228
2058,8,9,8.4077,0,1.6049,3.0222
